8768,"28,876,479",34150,GB,2025,dailymail.co.uk
8769,"19,646,935",28120,GB,2025,mirror.co.uk
8770,"17,994,346",17402,GB,2025,thetimes.co.uk
8771,"14,980,699",23109,GB,2025,dailyrecord.co.uk
8772,"14,635,952",27715,GB,2025,express.co.uk
8773,"13,589,062",20618,GB,2025,manchestereveningnews.co.uk
8774,"13,244,648",20050,GB,2025,liverpoolecho.co.uk
8775,"11,713,572",10188,GB,2025,telegraph.co.uk
8776,"10,672,892",21840,GB,2025,birminghammail.co.uk
8777,"10,179,043",8629,GB,2025,techradar.com
8778,"9,612,859",12779,GB,2025,walesonline.co.uk
8779,"9,238,493",15191,GB,2025,chroniclelive.co.uk
8780,"7,604,237",12762,GB,2025,dailystar.co.uk
8781,"7,370,964",7581,GB,2025,inews.co.uk
8782,"7,254,315",10608,GB,2025,standard.co.uk
8783,"5,580,249",9395,GB,2025,metro.co.uk
8784,"5,538,914",6821,GB,2025,bbc.com
8785,"5,468,084",4813,GB,2025,edition.cnn.com
8786,"5,432,612",5369,GB,2025,theguardian.com
8787,"5,262,132",10847,GB,2025,zawya.com
8788,"5,189,859",5426,GB,2025,gamesradar.com
8789,"4,946,449",12314,GB,2025,sportsmole.co.uk
8790,"4,885,529",7417,GB,2025,givemesport.com
8791,"4,762,156",7787,GB,2025,bristolpost.co.uk
8792,"4,696,291",4770,GB,2025,heraldscotland.com
8793,"4,425,432",4188,GB,2025,pcgamer.com
8794,"4,185,987",7030,GB,2025,thesun.co.uk
8795,"4,169,793",8228,GB,2025,examiner.co.uk
8796,"4,164,457",5267,GB,2025,bbc.co.uk
8797,"4,126,181",8849,GB,2025,hellomagazine.com
8798,"4,091,234",7797,GB,2025,getsurrey.co.uk
8799,"3,880,213",4625,GB,2025,thisismoney.co.uk
8800,"3,713,886",6236,GB,2025,kentonline.co.uk
8801,"3,697,558",6940,GB,2025,thenorthernecho.co.uk
8802,"3,631,041",6482,GB,2025,plymouthherald.co.uk
8803,"3,295,592",6300,GB,2025,gloucestershirelive.co.uk
8804,"3,206,536",7036,GB,2025,leicestermercury.co.uk
8805,"3,192,465",6002,GB,2025,racingpost.com
8806,"3,187,926",5246,GB,2025,gazettelive.co.uk
8807,"3,159,375",6351,GB,2025,stokesentinel.co.uk
8808,"3,104,538",4092,GB,2025,thenational.scot
8809,"3,081,590",5688,GB,2025,thetelegraphandargus.co.uk
8810,"3,060,899",6251,GB,2025,lancashiretelegraph.co.uk
8811,"3,050,216",5024,GB,2025,radiotimes.com
8812,"3,013,278",5563,GB,2025,somersetlive.co.uk
8813,"2,988,285",5535,GB,2025,exeterexpressandecho.co.uk
8814,"2,941,720",5406,GB,2025,ok.co.uk
8815,"2,923,160",1695,GB,2025,road.cc
8816,"2,833,541",5267,GB,2025,footballfancast.com
8817,"2,764,911",5274,GB,2025,theboltonnews.co.uk
8818,"2,754,549",7707,GB,2025,eveningtimes.co.uk
8819,"2,743,998",5468,GB,2025,theargus.co.uk
8820,"2,733,469",5385,GB,2025,yorkpress.co.uk
8821,"2,726,542",5446,GB,2025,teamtalk.com
8822,"2,525,495",4775,GB,2025,hulldailymail.co.uk
8823,"2,524,206",1811,GB,2025,gq-magazine.co.uk
8824,"2,475,068",5120,GB,2025,newsandstar.co.uk
8825,"2,439,336",6134,GB,2025,expressandstar.com
8826,"2,428,283",5132,GB,2025,thescottishsun.co.uk
8827,"2,421,328",4623,GB,2025,morningstaronline.co.uk
8828,"2,389,708",5290,GB,2025,swindonadvertiser.co.uk
8829,"2,378,889",5738,GB,2025,coventrytelegraph.net
8830,"2,378,371",3542,GB,2025,eurogamer.net
8831,"2,377,868",6180,GB,2025,shropshirestar.com
8832,"2,367,103",2381,GB,2025,middleeasteye.net
8833,"2,346,024",4149,GB,2025,irishnews.com
8834,"2,341,531",4205,GB,2025,cityam.com
8835,"2,329,466",5468,GB,2025,edp24.co.uk
8836,"2,237,563",4263,GB,2025,derbytelegraph.co.uk
8837,"2,217,568",4552,GB,2025,crash.net
8838,"2,214,736",4418,GB,2025,warringtonguardian.co.uk
8839,"2,207,878",4580,GB,2025,leaderlive.co.uk
8840,"2,183,059",4856,GB,2025,dorsetecho.co.uk
8841,"2,144,506",5094,GB,2025,the-sun.com
8842,"2,143,081",2351,GB,2025,sportinglife.com
8843,"2,111,163",4612,GB,2025,southwalesargus.co.uk
